module_type,region,climate,moisture,soil_type,count,sum,mean,median,min,max,q1,q3
Annual Cropland,United States Minor Outlying Islands,Warm Temperate,Dry,Volcanic,1,-4.097489828118753,-4.097489828118753,-4.097489828118753,-4.097489828118753,-4.097489828118753,-4.097489828118753,-4.097489828118753
Annual Cropland,Finland,Cool Temperate,Moist,Low Activity Clay,1,-4.102847855598609,-4.102847855598609,-4.102847855598609,-4.102847855598609,-4.102847855598609,-4.102847855598609,-4.102847855598609
Annual Cropland,Trinidad And Tobago,Tropical,Dry,Volcanic,1,-4.103952861959998,-4.103952861959998,-4.103952861959998,-4.103952861959998,-4.103952861959998,-4.103952861959998,-4.103952861959998
Annual Cropland,Peru,Tropical Montane,Dry,Low Activity Clay,1,-4.123063219243095,-4.123063219243095,-4.123063219243095,-4.123063219243095,-4.123063219243095,-4.123063219243095,-4.123063219243095
Annual Cropland,United States Of America,Tropical,Moist,Sandy,5,-4.125319238428097,-0.8250638476856194,-3.1475268035816555,-6.207386616321316,6.998961222000001,-4.1713508630272065,2.40198382250208
Annual Cropland,Sudan,Tropical Montane,Dry,High Activity Clay,1,-4.1286682524736005,-4.1286682524736005,-4.1286682524736005,-4.1286682524736005,-4.1286682524736005,-4.1286682524736005,-4.1286682524736005
Annual Cropland,Equatorial Guinea,Tropical Montane,Dry,Sandy,2,-4.13367508161801,-2.066837540809005,-2.066837540809005,-2.3256809967464993,-1.8079940848715106,-2.3256809967464993,-1.8079940848715106
Annual Cropland,Saudi Arabia,Boreal,Dry,Sandy,1,-4.142887029136287,-4.142887029136287,-4.142887029136287,-4.142887029136287,-4.142887029136287,-4.142887029136287,-4.142887029136287
Annual Cropland,Thailand,Boreal,Moist,Volcanic,2,-4.187302321853705,-2.0936511609268527,-2.0936511609268527,-8.592735274234656,4.40543295238095,-8.592735274234656,4.40543295238095
Annual Cropland,United Arab Emirates,Boreal,Dry,Sandy,1,-4.188008378527,-4.188008378527,-4.188008378527,-4.188008378527,-4.188008378527,-4.188008378527,-4.188008378527
Annual Cropland,Wallis And Futuna Islands,Tropical,Dry,High Activity Clay,1,-4.188545157632502,-4.188545157632502,-4.188545157632502,-4.188545157632502,-4.188545157632502,-4.188545157632502,-4.188545157632502
Annual Cropland,Jamaica,Boreal,Moist,Spodic,1,-4.195151814447998,-4.195151814447998,-4.195151814447998,-4.195151814447998,-4.195151814447998,-4.195151814447998,-4.195151814447998
Annual Cropland,Paraguay,Tropical,Dry,High Activity Clay,1,-4.1989488508342845,-4.1989488508342845,-4.1989488508342845,-4.1989488508342845,-4.1989488508342845,-4.1989488508342845,-4.1989488508342845
Annual Cropland,South Africa,Tropical,Wet,Low Activity Clay,3,-4.202869933377363,-1.4009566444591208,-2.767071507069446,-3.9292765165493395,2.493478090241423,-3.9292765165493395,2.493478090241423
Annual Cropland,Lao People's Democratic Republic,Tropical,Dry,High Activity Clay,3,-4.204633068581982,-1.401544356193994,-2.30866632140859,-5.636587559673395,3.7406208125000027,-5.636587559673395,3.7406208125000027
Annual Cropland,Croatia,Boreal,Moist,Sandy,1,-4.205790835688156,-4.205790835688156,-4.205790835688156,-4.205790835688156,-4.205790835688156,-4.205790835688156,-4.205790835688156
Annual Cropland,Tunisia,Tropical,Moist,High Activity Clay,2,-4.2124405811373045,-2.1062202905686522,-2.1062202905686522,-3.003733918976001,-1.208706662161303,-3.003733918976001,-1.208706662161303
Annual Cropland,El Salvador,Cool Temperate,Dry,Low Activity Clay,1,-4.22649288702792,-4.22649288702792,-4.22649288702792,-4.22649288702792,-4.22649288702792,-4.22649288702792,-4.22649288702792
Annual Cropland,Southern Africa,Cool Temperate,Dry,High Activity Clay,1,-4.23034207500646,-4.23034207500646,-4.23034207500646,-4.23034207500646,-4.23034207500646,-4.23034207500646,-4.23034207500646
Annual Cropland,Iraq,Warm Temperate,Dry,Low Activity Clay,1,-4.234951185339314,-4.234951185339314,-4.234951185339314,-4.234951185339314,-4.234951185339314,-4.234951185339314,-4.234951185339314
Annual Cropland,Cyprus,Boreal,Dry,Volcanic,1,-4.234951185339314,-4.234951185339314,-4.234951185339314,-4.234951185339314,-4.234951185339314,-4.234951185339314,-4.234951185339314
Annual Cropland,Mozambique,Tropical Montane,Dry,Sandy,2,-4.236647391998859,-2.1183236959994294,-2.1183236959994294,-3.119680161920001,-1.1169672300788573,-3.119680161920001,-1.1169672300788573
Annual Cropland,French Guiana,Tropical,Dry,Wetland,3,-4.2433720104666675,-1.4144573368222224,1.3793632926504236,-9.588699622844999,3.965964319727907,-9.588699622844999,3.965964319727907
Annual Cropland,Southern Africa,Tropical,Moist,High Activity Clay,3,-4.246728606544584,-1.4155762021815281,-5.156224996238028,-9.469562171973202,10.379058561666644,-9.469562171973202,10.379058561666644
Annual Cropland,United States Virgin Islands,Cool Temperate,Moist,High Activity Clay,1,-4.247044981817224,-4.247044981817224,-4.247044981817224,-4.247044981817224,-4.247044981817224,-4.247044981817224,-4.247044981817224
Annual Cropland,Argentina,Tropical,Dry,Low Activity Clay,2,-4.26913112305588,-2.13456556152794,-2.13456556152794,-2.485724440981719,-1.7834066820741605,-2.485724440981719,-1.7834066820741605
