module_type,region,climate,moisture,soil_type,count,sum,mean,median,min,max,q1,q3
Livestock,Western Africa,Warm Temperate,Dry,Volcanic,12,3.7915156881524505,0.3159596406793709,0.1493820015434284,-10.411371621618748,13.67808481204311,-5.221202311645359,6.48047878706338
Livestock,Southern Asia,Boreal,Moist,Spodic,11,3.761944037631858,0.34199491251198705,0.5107630930684792,-1.9904778602604898,3.223441349217657,-1.3491662105100866,1.9687073359426859
Livestock,Southern Asia,Tropical,Wet,Low Activity Clay,11,3.7597972459673263,0.3417997496333933,0.3509811657071967,-1.9215879569106786,3.1691900411201597,-1.0715626889552745,1.900733373011989
Livestock,Southern Asia,Cool Temperate,Dry,High Activity Clay,11,3.734113489494306,0.33946486268130055,0.6133473403611793,-2.588304826984304,4.136695462071328,-1.1969574977235873,1.578910074984366
Livestock,South America,Boreal,Moist,Sandy,11,3.7055256101252363,0.33686596455683965,0.13637647884073734,-24.62247068136757,22.385666196054004,-9.582022724322773,8.834061026690907
Livestock,South America,Warm Temperate,Dry,Spodic,12,3.6077754590222617,0.3006479549185218,-0.0506518392556208,-18.811543147460362,21.390661504437755,-1.7676545702990496,8.737717800524294
Livestock,Southern Asia,Tropical,Moist,Sandy,11,3.5816734371649264,0.3256066761059024,0.3907312222489169,-2.37944053509624,3.1716811372176568,-0.9341174411191008,1.6915001396714902
Livestock,South America,Boreal,Dry,High Activity Clay,11,3.5722996052038445,0.3247545095639859,0.1365750932111868,-19.027707510475715,21.603572968527,-8.708504878940294,8.037778102137022
Livestock,Central Asia,Cool Temperate,Moist,Low Activity Clay,11,3.51455608973254,0.3195050990665945,-2.533336443805722,-24.618573440124752,30.763219400784212,-8.840109804507993,10.379133098972003
Livestock,Southern Asia,Warm Temperate,Moist,Low Activity Clay,11,3.5107850015834643,0.319162272871224,0.5517157815647992,-2.1837095709812373,3.3653522100316913,-1.205063942262384,1.6345341197437413
Livestock,Southern Asia,Tropical Montane,Dry,Volcanic,11,3.4945932642789614,0.3176902967526329,0.5827542845493593,-2.418596898529927,3.2496720493813624,-1.3039808857535171,1.7602195244782453
Livestock,Southern Asia,Boreal,Dry,Low Activity Clay,11,3.46652484900785,0.31513862263707726,0.45825191761579886,-3.148523853443114,3.6966214767445913,-1.1138061736429616,1.9550559732878088
Livestock,Southern Asia,Tropical,Wet,Volcanic,11,3.4438924343710124,0.3130811303973648,0.3509811657071967,-2.6259196357791925,3.487367937321296,-1.16357240347638,1.9386229641547452
Livestock,Oceania,Boreal,Moist,Spodic,10,3.4276817371964174,0.34276817371964174,-0.053350416629223574,-20.85962703793685,25.947785614508682,-6.901645678666592,8.373008543968178
Livestock,Central America,Warm Temperate,Dry,High Activity Clay,12,3.4205957063648684,0.28504964219707235,0.003389112507179687,-18.811543147460362,25.917233686667203,-1.1841022219280315,7.671499356738234
Livestock,Eastern Africa,Boreal,Moist,High Activity Clay,11,3.4156458000484746,0.31051325454986134,2.8005731755103973,-11.534925494260142,13.458688443813358,-7.049925568457741,5.909293069164376
Livestock,Caribbean,Boreal,Dry,Sandy,11,3.4026897313617637,0.3093354301237967,0.19798755794354037,-21.603572968527,22.094563263266252,-6.904584774089207,7.838188256294109
Livestock,Western Africa,Warm Temperate,Dry,High Activity Clay,12,3.3904999718285564,0.28254166431904637,0.3177054121094871,-14.285999692578358,17.330718180071244,-7.1841426693896455,8.321239316987096
Livestock,Caribbean,Cool Temperate,Moist,Spodic,11,3.316934509306547,0.30153950084604975,0.1428705968807722,-23.78504022789713,28.819389197147135,-9.359184986547824,7.997117830281728
Livestock,Southern Asia,Cool Temperate,Moist,Sandy,11,3.306958415937088,0.30063258326700804,0.37515823159247674,-2.2080249055562375,2.873481629918878,-1.3471356048393255,1.7975153936868007
Livestock,Southern Asia,Tropical,Moist,Spodic,11,3.303833938978501,0.30034853990713645,0.3455456312282414,-2.416945147285552,2.8268251034188774,-0.9553473829627169,1.7275719480547462
Livestock,Southern Asia,Tropical,Moist,High Activity Clay,11,3.297054614402887,0.29973223767298973,0.21503291979959877,-2.3140964176138255,2.8268251034188774,-1.0713311660454423,2.273845723728742
Livestock,North America,Tropical,Wet,Low Activity Clay,7,3.2962165689899963,0.47088808128428516,-0.6464192558999999,-32.33401655006251,38.525636740500005,-31.646058751125008,29.582185354312507
Livestock,Central America,Boreal,Moist,Volcanic,11,3.28915068375507,0.2990136985231882,0.2601336877489276,-21.606399063353575,23.050823616599423,-7.147283996102914,8.542375864164573
Livestock,Southern Asia,Boreal,Dry,Volcanic,11,3.273547580857182,0.29759523462338017,0.45825191761579886,-2.76099526090434,3.017158862602663,-1.2235565532285555,2.4045675835444906
Livestock,Southern Asia,Tropical,Dry,Spodic,11,3.256033386752463,0.2960030351593148,0.26595994221719904,-1.9730597470487752,2.798769401695981,-1.0514434674546491,1.6385695781208656
Livestock,Southern Asia,Warm Temperate,Moist,Sandy,11,3.237951164568749,0.2943591967789772,0.5271950801619193,-2.287695741027962,2.919344391999599,-1.0834916668061991,1.5618881588662417
Livestock,Northern Africa,Tropical Montane,Dry,Wetland,11,3.2328498932402554,0.2938954448400232,-2.5496137596082145,-24.82071466500294,31.186576817139873,-9.89806388893686,11.630984353882795
Livestock,Caribbean,Warm Temperate,Dry,Spodic,12,3.2307881564617866,0.26923234637181553,0.0013321887106798325,-18.811543147460362,21.273194269942486,-1.2985880043322717,8.21347389084407
Livestock,Northern Africa,Tropical Montane,Dry,High Activity Clay,11,3.202916746061185,0.2911742496419259,-2.391123743280009,-20.670569010262287,25.975166509886794,-10.073912206810505,10.358438953538576
Livestock,Southern Asia,Tropical Montane,Dry,High Activity Clay,11,3.1793779820675567,0.2890343620061415,0.5562654534334793,-2.3170511989541174,2.9670918711742873,-0.8797871684043687,1.570469323093115
Livestock,Southern Asia,Warm Temperate,Moist,Spodic,11,3.1680168468069922,0.28800153152790836,0.22268681022719905,-2.3396888260513258,2.919344391999599,-1.1752179808002978,1.7748499085777405
Livestock,Southern Asia,Cool Temperate,Moist,Wetland,11,3.1371273238513164,0.2851933930773924,0.43309512374399883,-2.538919985965197,3.223441349217657,-1.1670135345296186,1.7859694702687405
Livestock,Southern Asia,Cool Temperate,Moist,Volcanic,11,3.1093282453245523,0.2826662041204138,0.3463367642016816,-2.6630695054891196,3.4755176641615537,-1.466905891034612,1.8173928289334906
Livestock,South America,Boreal,Dry,Spodic,11,3.1044489973026597,0.28222263611842363,0.2074155368932326,-21.112582673787756,21.603572968527,-6.754485105087268,7.838188256294109
Livestock,Southern Asia,Tropical Montane,Dry,Wetland,11,3.100479258899172,0.2818617508090156,0.37803505207230165,-2.6430832872540218,3.8125320668752853,-1.0514434674546491,1.5370550821762403
Livestock,Western Asia,Tropical,Wet,High Activity Clay,11,3.0521230461623254,0.2774657314693023,-3.074382725572244,-24.579240762050706,33.41386347318291,-10.743145379275504,12.312801397966794
Livestock,Central America,Cool Temperate,Dry,Low Activity Clay,11,3.0500597805895016,0.27727816187177284,0.13961009528254642,-22.585553558005504,22.490917167366952,-6.982932366752302,7.31564237254117
Livestock,Southern Asia,Cool Temperate,Dry,Sandy,11,3.048788843525159,0.27716262213865084,0.4093606703629768,-1.929691933211351,2.6594414499549397,-1.5520100865435487,1.9095895553043716
Livestock,Caribbean,Tropical Montane,Dry,Sandy,11,2.9935689295564227,0.2721426299596748,0.012829796890052748,-21.02832330161721,20.539292527161,-9.178712784757263,9.178712784757261
Livestock,Central Asia,Boreal,Dry,Sandy,11,2.9775249572970552,0.270684087027005,-2.689081191926962,-22.962291025552208,23.56067521256101,-9.474804617353708,9.590445452568003
Livestock,Northern Africa,Warm Temperate,Moist,Wetland,12,2.9765480283435015,0.24804566902862513,-0.06233763143882709,-26.083564802377886,26.115265375248512,-7.715162464060378,8.878001523519991
Livestock,Caribbean,Boreal,Moist,Low Activity Clay,11,2.9648403509902272,0.26953094099911157,0.36280484130990276,-24.09858832644485,23.24447113180856,-7.633612474359831,7.479715809875142
Livestock,Eastern Asia,Warm Temperate,Dry,Spodic,12,2.943423651744793,0.24528530431206608,-0.025499107088228223,-21.900103932761546,27.40934526179358,-6.651157545599166,7.7472556330858815
Livestock,Southern Asia,Boreal,Moist,Wetland,11,2.9371801750239896,0.2670163795476354,0.40195524813479666,-2.538919985965197,3.0739570924713577,-1.6066112139902895,2.1883692918668713
Livestock,Northern Africa,Cool Temperate,Dry,Volcanic,11,2.852345112349562,0.2593041011226874,-2.3788041278894645,-23.509012240446303,29.624928646758985,-10.503821209955433,8.250729665682849
Livestock,Southern Asia,Tropical,Wet,Sandy,11,2.845318850249929,0.2586653500227208,0.5316938982575993,-3.1448563049473415,3.6534330771937387,-1.1382773512268929,1.7794099662239895
Livestock,Central America,Warm Temperate,Moist,High Activity Clay,11,2.840468340287069,0.2582243945715517,0.12519824424452508,-23.314291931599424,24.815114084502003,-7.801986672123838,7.918325000575193
Livestock,Eastern Africa,Tropical,Dry,Wetland,11,2.8390250751319437,0.2580931886483585,1.0947662421275741,-12.637915267922999,14.3108234104275,-6.098684036407943,6.5241736203433796
Livestock,North America,Boreal,Moist,High Activity Clay,7,2.833825158742489,0.4048321655346413,-0.3143863522800003,-21.414241607850013,20.94871461637501,-13.513974723112502,17.251882625249994
Livestock,Eastern Africa,Warm Temperate,Dry,Spodic,12,2.815406182027179,0.23461718183559824,0.40260686357211495,-13.67808481204311,13.594498454146875,-6.072984751218751,7.852435010728216
Livestock,Southern Asia,Warm Temperate,Moist,High Activity Clay,11,2.815326718309535,0.2559387925735941,0.40765758075839903,-2.6910930120441394,2.63430793830612,-1.1515055448285003,1.9019484653894958
Livestock,South America,Warm Temperate,Moist,Spodic,11,2.791887301045718,0.25380793645870164,0.11703314135901269,-25.354573086339002,27.24012636020399,-9.388397908131825,8.566413107064571
Livestock,South-Eastern Asia,Cool Temperate,Dry,Sandy,11,2.729499277409248,0.2481362979462953,1.1832742501133409,-24.989034525358882,21.2930436242293,-7.096207533652837,7.703722424141882
Livestock,North America,Cool Temperate,Dry,Low Activity Clay,7,2.6494013788289843,0.37848591126128345,-0.23503106411400013,-25.600367317980012,30.424752648419993,-22.87692398628001,20.912154154125012
Livestock,South America,Cool Temperate,Dry,Sandy,11,2.642706950717667,0.2402460864288788,0.30585553061110543,-20.325051204371785,19.46015540844107,-7.353711880678552,7.647973544538234
Livestock,Southern Asia,Boreal,Moist,High Activity Clay,11,2.6169038563204943,0.23790035057459039,0.535085145119359,-3.105781742442239,3.4015704798176913,-1.6066112139902895,1.9555640480512464
Livestock,Europe,Tropical,Moist,Volcanic,6,2.572107485759996,0.42868458095999934,-3.1259147640524994,-23.602803839999996,30.39755039999999,-3.486979000259997,5.5161694541249995
Livestock,Central Asia,Cool Temperate,Moist,High Activity Clay,11,2.5376416010987994,0.23069469100898177,-2.533336443805722,-20.34919151127451,26.862798301905258,-11.086801264811005,11.893334105738393
Livestock,South America,Tropical Montane,Dry,High Activity Clay,11,2.494529419614538,0.2267754017831398,0.30258479961340373,-20.759192703596785,21.120393250498502,-9.387319893501747,7.189086369148785
Livestock,Western Asia,Warm Temperate,Dry,High Activity Clay,12,2.485555211205632,0.20712960093380264,0.23878185515664252,-21.843659951584716,24.532503613202937,-5.156128140992697,10.264718330930402
Livestock,South America,Boreal,Dry,Low Activity Clay,11,2.4745173963171747,0.22495612693792497,0.037339331521802736,-19.027707510475715,20.55547415099221,-9.330540941721747,7.6957449914077865
Livestock,Southern Asia,Cool Temperate,Dry,Spodic,11,2.471481070411946,0.2246800973101769,0.4790815502346989,-2.647129936688493,2.7831364011156348,-1.4845313871286117,1.585749436251017
Livestock,Southern Asia,Tropical,Dry,Sandy,11,2.4435288679917306,0.22213898799924825,0.5562654534334793,-2.7065251007358704,2.9019305437707836,-0.9699609381707853,1.9730597470487752
Livestock,Southern Asia,Boreal,Dry,Wetland,11,2.4316995300495523,0.2210635936408684,0.3468269578174817,-2.76099526090434,3.15430244726642,-1.1138061736429616,1.542191236031241
Livestock,Northern Africa,Warm Temperate,Dry,Wetland,12,2.4234085805218744,0.20195071504348952,0.06250469182559959,-20.449383784462288,23.34926376275221,-5.765969684374731,8.287797651672848
Livestock,Southern Asia,Tropical,Wet,Wetland,11,2.4212048187114488,0.22010952897376806,0.2954567608344016,-2.6259196357791925,2.567565866095211,-1.2598216015923625,1.941146756184373
Livestock,Southern Asia,Boreal,Moist,Low Activity Clay,11,2.399093364962368,0.21809939681476073,0.30949242758448153,-2.6630695054891196,3.0739570924713577,-1.250371644138877,1.9904778602604898
Livestock,South-Eastern Asia,Tropical,Dry,Volcanic,11,2.3257291759929246,0.21142992509026587,1.7527384466192266,-22.946376372555136,20.95103929668078,-6.311265537873093,7.533639397910061
Livestock,Southern Asia,Cool Temperate,Dry,Low Activity Clay,11,2.3203426403055394,0.2109402400277763,0.278448162638099,-2.5294797172801156,2.8800152779389054,-1.5520100865435487,2.045988809254684
Livestock,Central America,Tropical,Wet,Spodic,11,2.3151859160106705,0.21047144691006095,0.4275711375611514,-26.260487935155005,25.97043451974428,-9.256851075117854,10.488426601047859
Livestock,South America,Tropical,Moist,Low Activity Clay,11,2.29099535764982,0.20827230524089274,0.16453636969423735,-22.51144571081143,21.04330794706286,-7.672578421659831,7.82087139865584
Livestock,Caribbean,Cool Temperate,Moist,Volcanic,11,2.2899585571750416,0.20817805065227651,0.25447860758047275,-20.646114660537858,20.165972459130007,-8.704834386949438,8.14920666012288
Livestock,Southern Asia,Warm Temperate,Moist,Wetland,11,2.261215011287019,0.20556500102609263,0.40550464464479663,-2.443674996098052,2.6745743338561256,-1.1247263461115586,1.9886489070061575
Livestock,Southern Asia,Tropical Montane,Dry,Sandy,11,2.2415565492248604,0.20377786811135093,0.37803505207230165,-2.763223436674659,3.10439081426642,-0.9783017482842147,1.570469323093115
Livestock,South America,Boreal,Moist,High Activity Clay,11,2.212891353656914,0.20117194124153762,0.06194353886401983,-23.050823616599427,24.3256093239857,-8.646102281442165,9.582022724322773
Livestock,Southern Asia,Cool Temperate,Dry,Wetland,11,2.200263750395804,0.20002397730870944,0.5480976233014795,-2.883706161388978,2.51871547090915,-1.1138061736429616,1.6156289139374909
Livestock,Europe,Boreal,Moist,Wetland,7,2.1965024993820035,0.3137860713402862,-0.49488404111999995,-4.531693634999999,5.842448055000004,-2.039152051458001,4.39582275
Livestock,Caribbean,Tropical,Dry,Wetland,11,2.1810926751765587,0.19828115228877807,0.012283848086220704,-20.539292527161003,22.98444639944207,-7.091312433553145,7.5688156221311695
Livestock,South-Eastern Asia,Warm Temperate,Dry,Low Activity Clay,12,2.1751455733867275,0.18126213111556064,0.1870601860622958,-21.8499328960918,19.093223388920727,-5.962068048647016,8.032232807710827
Livestock,Northern Africa,Tropical Montane,Dry,Volcanic,11,2.1750510749742387,0.19773191590674896,-2.3941971468744074,-21.140354669586436,24.243488742561013,-10.358438953538576,10.12825142123772
Livestock,Southern Asia,Tropical,Dry,Volcanic,11,2.16783312126198,0.19707573829654362,0.5562654534334793,-3.156373741818522,3.6392351547445903,-1.2207480632586118,1.6385695781208656
Livestock,Southern Asia,Tropical Montane,Dry,Low Activity Clay,11,2.1557960376775513,0.19598145797068647,0.4158468884089767,-2.763223436674659,2.6770837755352863,-0.9764001158436187,1.5370550821762403
Livestock,Central America,Warm Temperate,Moist,Wetland,11,2.135091057049904,0.19409918700453674,0.08985728959638507,-23.53284917840856,24.080124740697126,-8.29538809584068,8.173509846986882
Livestock,Central Asia,Cool Temperate,Dry,Sandy,11,2.0842765475170366,0.1894796861379124,-2.8085959115681605,-22.41199411094809,28.278340980997214,-8.434079213809135,12.63571931448868
Livestock,Southern Asia,Tropical,Wet,Spodic,11,2.0765507156940175,0.18877733779036523,0.4854596462351994,-2.4001534646157747,2.4035309319512965,-1.1888674557258667,1.8117369724387478
Livestock,Western Asia,Tropical,Moist,Spodic,11,2.0699288817232797,0.18817535288393453,-2.6702635394311636,-21.854696975859003,26.39496516593586,-10.697984170515006,11.987357346392393
Livestock,Southern Asia,Cool Temperate,Moist,Low Activity Clay,11,2.0617630916770118,0.1874330083342738,0.41981992582967625,-2.7807218893904544,3.0832917253386283,-1.2343435542964623,1.7859694702687405
Livestock,Caribbean,Boreal,Moist,High Activity Clay,11,2.040671237340104,0.18551556703091857,0.14611765590079004,-21.606399063353575,25.050626457489003,-9.359184986547824,8.178870508242676
Livestock,South America,Cool Temperate,Dry,Volcanic,11,2.0301151862995503,0.18455592602723184,0.03654487765963671,-22.490917167366952,20.991522689542485,-8.915850233200777,6.304186098081448
Livestock,Central America,Tropical,Moist,Volcanic,11,1.99983443677231,0.18180313061566455,0.0990927423180198,-25.139305799492572,28.1816022999017,-8.693900510130163,7.347789936613028
Livestock,Southern Asia,Boreal,Moist,Volcanic,11,1.9839009520767295,0.1803546320069754,0.5107630930684792,-3.3276232954738276,3.1533665372781425,-1.1947995710660382,2.0952471943406215
Livestock,Southern Asia,Tropical,Moist,Volcanic,11,1.95701203496002,0.17791018499636546,0.24063207691859873,-2.544099313945511,3.0897855781555177,-1.0956796016373835,1.7570260644288003
Livestock,South America,Tropical,Wet,High Activity Clay,11,1.949996745980521,0.17727243145277463,0.06618067728069316,-29.300376852827988,26.844054333714002,-7.819285588774328,11.203546596573847
Livestock,South-Eastern Asia,Boreal,Dry,Volcanic,11,1.9078248882855073,0.1734386262077734,1.6031913571744725,-20.766925748517956,19.815686306166143,-7.974233083679887,7.882878759587043
Livestock,Southern Asia,Tropical Montane,Dry,Spodic,11,1.895862313683037,0.17235111942573064,0.36963427313736147,-3.156373741818522,3.8125320668752853,-1.3039808857535171,1.7245320652743723
Livestock,Caribbean,Tropical,Dry,High Activity Clay,11,1.8813629921837864,0.17103299928943513,0.11105288674504643,-21.623259756462755,23.045140357866952,-9.178712784757263,8.084871232731022
Livestock,South America,Tropical Montane,Dry,Low Activity Clay,11,1.8726148527120017,0.17023771388290923,0.012556822488136719,-21.120393250498502,22.006384850529635,-8.23538949941207,8.060168446233089
Livestock,Caribbean,Cool Temperate,Dry,Low Activity Clay,11,1.7358224994590148,0.157802045405365,0.24395203541888857,-22.467611281317073,21.603572968527,-7.52472843604317,7.52472843604317
Livestock,South-Eastern Asia,Tropical,Wet,Wetland,11,1.7021961618286232,0.15474510562078392,1.4210771875316157,-27.0855913430984,21.12111731521948,-8.019557745721357,8.444201175435536
Livestock,Central America,Tropical Montane,Dry,Sandy,11,1.6718600556082899,0.15198727778257182,0.27039492731410547,-19.434137850175716,23.131859274355502,-7.021898314052302,7.709726339875129
Livestock,Southern Asia,Cool Temperate,Dry,Volcanic,11,1.6673495719234215,0.15157723381122012,0.4894963665441489,-3.148523853443114,2.721288925535287,-1.1599670026369628,1.9029115981468074
Livestock,Central Africa,Warm Temperate,Moist,Low Activity Clay,11,1.659377516791618,0.15085250152651072,-2.34348681934514,-9.924073252376303,17.899951516540593,-5.753022005690247,5.606874016582499
Livestock,Southern Asia,Boreal,Moist,Sandy,11,1.659196398309215,0.15083603620992864,0.5594071971702389,-2.841172365246768,2.1986942845834836,-1.2630492183498685,2.011505321506658
Livestock,South America,Warm Temperate,Dry,Low Activity Clay,12,1.6574131080472982,0.13811775900394152,0.09728287206035836,-21.390661504437755,20.123976390306435,-1.2794409276245424,9.361840500561746
Livestock,Southern Asia,Tropical,Dry,Low Activity Clay,11,1.5930723040466528,0.14482475491333208,0.6224875312231792,-3.303181822833336,2.300045924886586,-0.9197774942409309,1.9298335016165602
Livestock,South America,Cool Temperate,Moist,Low Activity Clay,11,1.5869765127801394,0.14427059207092177,0.3710504058851278,-21.126256861945716,22.918658248341,-8.834061026690907,7.479715809875142
Livestock,Caribbean,Boreal,Dry,Low Activity Clay,11,1.517234018863766,0.13793036535125147,0.3422669033029038,-22.467611281317073,21.033508433573424,-6.304186098081448,7.481713250091751
Livestock,Central Asia,Warm Temperate,Dry,High Activity Clay,12,1.4671683889089997,0.1222640324090833,0.0,-21.378901229210577,25.01706831723451,-7.551390073271546,10.264718330930402
Livestock,Southern Asia,Cool Temperate,Moist,Spodic,11,1.4497353013659733,0.13179411830599758,0.3315990295548015,-2.720962320825839,2.313168948677961,-1.2592789349584996,1.86066408676524
Livestock,South-Eastern Asia,Cool Temperate,Dry,Low Activity Clay,11,1.4261928606179701,0.12965389641981548,1.5675648825705955,-24.989034525358882,17.63833807103673,-6.884705175418084,7.635963477952507
Livestock,Southern Asia,Tropical,Wet,High Activity Clay,11,1.4189399896444481,0.12899454451313164,0.30888661359960173,-3.0733822980167207,2.7594913247445723,-1.1463228765568054,1.7989334064695723
Livestock,South America,Warm Temperate,Dry,High Activity Clay,12,1.3866612767544948,0.1155551063962079,-0.03228885736066352,-22.265021146235853,22.265021146235853,-1.6924352268820684,7.514454836304148
Livestock,South America,Cool Temperate,Dry,Spodic,11,1.3654753708417942,0.12413412462198128,0.30585553061110543,-21.511542716154633,21.491320848817303,-7.182695325313933,7.664006295043129
Livestock,Oceania,Cool Temperate,Dry,Volcanic,11,1.3468578016629356,0.12244161833299415,1.3174039406986076,-24.989034525358882,20.367259118828024,-6.21048345096354,8.172833472990055
Livestock,North America,Boreal,Dry,High Activity Clay,7,1.336213442655008,0.19088763466500117,-0.26749258965000017,-17.754400331849993,20.1828137511,-15.514863511874987,14.84030422874999
Livestock,Caribbean,Warm Temperate,Moist,Low Activity Clay,11,1.2551100311203458,0.11410091192003144,0.16413001389079004,-22.98557361611999,23.53284917840856,-7.332402381661027,8.201884889742676
Livestock,Oceania,Cool Temperate,Moist,Spodic,10,1.2482774495842706,0.12482774495842705,1.437138393520006,-20.547326483683666,22.765962904337325,-5.603865063038758,7.215356845878709
Livestock,South America,Tropical,Wet,Sandy,11,1.2477358060237251,0.11343052782033865,0.41785361170748847,-25.393313752638853,25.676921536596005,-8.967941711860048,8.569366524666268
Livestock,North America,Boreal,Moist,Wetland,7,1.2354997856175165,0.17649996937393092,-0.19880313452999998,-16.868507455799996,20.94871461637501,-15.526694362725001,12.938911968937504
Livestock,Southern Asia,Warm Temperate,Dry,Low Activity Clay,12,1.20790489385842,0.10065874115486834,-0.11258054565996897,-2.226451681982112,2.8830538789638296,-1.0254570573154624,1.810232285704308
Livestock,Western Asia,Tropical,Moist,Wetland,11,1.168865644948708,0.10626051317715528,-3.0133252865936053,-22.351394634401256,31.631832530784212,-10.935717152082004,10.886983749672902
Livestock,Northern Africa,Warm Temperate,Dry,High Activity Clay,12,1.167053170755871,0.09725443089632257,-0.07254735772760101,-25.10302695304487,22.249093035577204,-6.16824663909855,10.09545900188572
Livestock,South America,Cool Temperate,Moist,Sandy,11,1.1457288156314716,0.1041571650574065,0.23751336707510806,-23.451650300628003,22.918658248341,-7.778788175571838,8.646102281442165
Livestock,Central America,Tropical,Moist,High Activity Clay,11,1.1443953365671216,0.10403593968792015,0.4120510696673279,-24.8798325144857,25.985602848462843,-8.403300176103626,7.9379091614231925
Livestock,North America,Warm Temperate,Moist,Wetland,7,1.1028802194030027,0.1575543170575718,-0.3927695559479998,-34.322441244000004,35.91883386000001,-20.706151284,20.706151284
Livestock,Southern Asia,Boreal,Dry,High Activity Clay,11,1.0863045293477027,0.09875495721342752,0.37985809665724163,-2.699639810662022,2.6594414499549397,-1.1875852646045089,1.9758947833741147
Livestock,Caribbean,Tropical,Wet,High Activity Clay,11,0.9968821493893474,0.09062564994448613,-0.26220882610507695,-25.06614301533857,25.389319502342133,-8.665988240535865,8.471022700212892
Livestock,South-Eastern Asia,Cool Temperate,Moist,Wetland,11,0.9600810567198722,0.08728009606544293,1.6275781158533453,-26.01459210689869,21.7761384302357,-5.211599371756014,6.509330257840349
Livestock,Central America,Cool Temperate,Moist,Wetland,11,0.9579046729528862,0.08708224299571693,0.3032114912620729,-23.574705971522135,24.62247068136757,-7.815365152320781,8.178870508242676
Livestock,Caribbean,Tropical,Moist,Volcanic,11,0.9420406576340097,0.08564005978490997,0.2886908962864276,-25.985602848462847,25.608808385064002,-8.193293846210882,8.882898347306908
Livestock,Northern Africa,Cool Temperate,Dry,Spodic,11,0.941440457075843,0.08558549609780391,-2.3204959125332643,-21.506850346984717,22.41199411094809,-11.79244953525786,12.63571931448868
Livestock,Eastern Asia,Tropical,Wet,Volcanic,11,0.9348170928616732,0.08498337207833394,1.3908415026905174,-24.077746107497294,21.580272039463384,-5.343818330172538,7.964529404719802
Livestock,Western Asia,Warm Temperate,Dry,Spodic,12,0.914700748407896,0.07622506236732467,-0.22957728292339286,-20.914142506836438,22.249093035577204,-5.734335224089709,12.421044598633708
Livestock,Central Asia,Tropical,Wet,Sandy,11,0.8824283067478635,0.08022075515889669,-3.2283464859808846,-25.16446078019477,27.956087303477858,-8.46802696333499,11.008060897506432
Livestock,South-Eastern Asia,Warm Temperate,Dry,Wetland,12,0.8657716692839128,0.07214763910699273,-0.30640795666190423,-18.46343723961949,20.899935813653023,-7.1046455600718375,7.567086897432721
Livestock,Southern Asia,Warm Temperate,Dry,Sandy,12,0.8324761634535727,0.06937301362113106,-0.11674595443993893,-2.699029163285287,2.993118319372663,-1.1318411233215586,2.0318691256915606
Livestock,Central America,Tropical,Dry,Volcanic,11,0.8123927837536498,0.07385388943214997,0.18195821473932883,-23.131859274355502,23.131859274355502,-7.021898314052302,6.940433445605207
Livestock,Europe,Boreal,Dry,Low Activity Clay,7,0.7865705966400056,0.11236722809142938,-0.6168119932799998,-4.747488569999999,5.842448055000004,-4.531693634999999,4.81142781
Livestock,Northern Africa,Boreal,Moist,High Activity Clay,11,0.7730744558640024,0.07027949598763658,-2.822928370240719,-20.34919151127451,27.446772178033637,-9.654128474432405,10.850911876198007
Livestock,Caribbean,Tropical,Moist,Sandy,11,0.7701031806879315,0.07000938006253922,0.26986322913731287,-22.51144571081143,22.99979041230171,-8.693900510130163,7.0137994849488
Livestock,South America,Tropical Montane,Dry,Volcanic,11,0.7666705840215731,0.069697325820143,0.20321156701260462,-28.03874927218585,25.600597161560994,-7.709726339875129,7.356274424245268
Livestock,Southern Asia,Boreal,Dry,Sandy,11,0.7621176270328744,0.06928342063935222,0.36334252723736155,-3.5233481217101517,3.0143511951742874,-1.0190141588648371,1.578910074984366
Livestock,South America,Tropical Montane,Dry,Wetland,11,0.7031800169124691,0.06392545608295173,0.19848571661696257,-23.63472578031975,23.557254588041776,-7.857838589534718,7.857838589534719
Livestock,Europe,Boreal,Moist,Volcanic,7,0.6880977810000029,0.0982996830000004,-0.5507249939999999,-5.706577170000003,6.114189825000003,-5.147108820000001,5.978318940000003
Livestock,Western Africa,Warm Temperate,Dry,Spodic,12,0.6610382944906177,0.05508652454088481,-0.33760334124525815,-13.594498454146875,17.330718180071244,-7.006759095263354,8.062473047605366
Livestock,Central America,Warm Temperate,Moist,Spodic,11,0.6605980417964624,0.06005436743604204,0.25307960237510807,-21.347570246545718,25.17467586527427,-9.388397908131825,7.332402381661027
Livestock,Oceania,Tropical,Dry,Sandy,11,0.6285161657341689,0.05713783324856081,1.168046132924217,-26.90773649455795,20.95103929668078,-5.316963982628142,10.461024260500508
Livestock,Central America,Tropical Montane,Dry,Low Activity Clay,11,0.5983637322648252,0.054396702933165925,0.10381030717471734,-21.02832330161721,18.992452899035364,-7.88494739305411,8.970105676012777
Livestock,Central America,Tropical,Moist,Low Activity Clay,11,0.5237603548237474,0.047614577711249766,0.29496678533613235,-24.519071858040007,24.32694734749713,-7.514785162445142,7.672578421659831
Livestock,Eastern Asia,Warm Temperate,Moist,Volcanic,8,0.4856202556156559,0.06070253195195699,2.8650391614820645,-26.08868406275394,13.659886427618426,-1.6029608916346783,8.78730045942172
Livestock,Southern Africa,Warm Temperate,Dry,Low Activity Clay,12,0.4747553752082099,0.03956294793401749,0.07687638745714032,-16.175336968066496,14.542951834668749,-6.643710342769974,7.718755482716624
