livestock_category_type;livestock_production_type;emission_type;climate;moisture;Lagoon;Liquid/slurry;Solid storage;Dry lot;Pasture/Range/Paddock;Daily spread;Digester;Burned for fuel;Pit<1Month;Pit>1 month;Poultry manure;Deep bedding;Composting;Aerobic treatment;Other (pls. go Tier 2)
Other Cattle;High-Productivity;N2O;Cool Temperate;Dry;0;0,003333333;0,0075;0,02;0,002;0;0,0006;;0,002;0,002;0,001;0,04;0,0065;0,0075
Other Cattle;High-Productivity;N2O;Boreal;Moist;0;0,003333333;0,0075;0,02;0,004;0;0,0006;;0,002;0,002;0,001;0,04;0,0065;0,0075
Other Cattle;High-Productivity;N2O;Boreal;Dry;0;0,003333333;0,0075;0,02;0,002;0;0,0006;;0,002;0,002;0,001;0,04;0,0065;0,0075
Other Cattle;High-Productivity;N2O;Warm Temperate;Moist;0;0,003333333;0,0075;0,02;0,004;0;0,0006;;0,002;0,002;0,001;0,04;0,0065;0,0075
Other Cattle;High-Productivity;N2O;Warm Temperate;Dry;0;0,003333333;0,0075;0,02;0,002;0;0,0006;;0,002;0,002;0,001;0,04;0,0065;0,0075
Other Cattle;High-Productivity;N2O;Tropical;Montane;0;0,003333333;0,0075;0,02;0,002;0;0,0006;;0,002;0,002;0,001;0,04;0,0065;0,0075
Other Cattle;High-Productivity;N2O;Tropical;Wet;0;0,003333333;0,0075;0,02;0,006;0;0,0006;;0,002;0,002;0,001;0,04;0,0065;0,0075
Other Cattle;High-Productivity;N2O;Tropical;Moist;0;0,003333333;0,0075;0,02;0,004;0;0,0006;;0,002;0,002;0,001;0,04;0,0065;0,0075
Other Cattle;High-Productivity;N2O;Tropical;Dry;0;0,003333333;0,0075;0,02;0,002;0;0,0006;;0,002;0,002;0,001;0,04;0,0065;0,0075
Other Cattle;Low-Productivity;N2O;Cool Temperate;Moist;0;0,003333333;0,0075;0,02;0,004;0;0,0006;;0,002;0,002;0,001;0,04;0,0065;0,0075
Other Cattle;Low-Productivity;N2O;Cool Temperate;Dry;0;0,003333333;0,0075;0,02;0,002;0;0,0006;;0,002;0,002;0,001;0,04;0,0065;0,0075
Other Cattle;Low-Productivity;N2O;Boreal;Moist;0;0,003333333;0,0075;0,02;0,004;0;0,0006;;0,002;0,002;0,001;0,04;0,0065;0,0075
Other Cattle;Low-Productivity;N2O;Boreal;Dry;0;0,003333333;0,0075;0,02;0,002;0;0,0006;;0,002;0,002;0,001;0,04;0,0065;0,0075
Other Cattle;Low-Productivity;N2O;Warm Temperate;Moist;0;0,003333333;0,0075;0,02;0,004;0;0,0006;;0,002;0,002;0,001;0,04;0,0065;0,0075
Other Cattle;Low-Productivity;N2O;Warm Temperate;Dry;0;0,003333333;0,0075;0,02;0,002;0;0,0006;;0,002;0,002;0,001;0,04;0,0065;0,0075
Other Cattle;Low-Productivity;N2O;Tropical;Montane;0;0,003333333;0,0075;0,02;0,002;0;0,0006;;0,002;0,002;0,001;0,04;0,0065;0,0075
Other Cattle;Low-Productivity;N2O;Tropical;Wet;0;0,003333333;0,0075;0,02;0,006;0;0,0006;;0,002;0,002;0,001;0,04;0,0065;0,0075
Other Cattle;Low-Productivity;N2O;Tropical;Moist;0;0,003333333;0,0075;0,02;0,004;0;0,0006;;0,002;0,002;0,001;0,04;0,0065;0,0075
Other Cattle;Low-Productivity;N2O;Tropical;Dry;0;0,003333333;0,0075;0,02;0,002;0;0,0006;;0,002;0,002;0,001;0,04;0,0065;0,0075
Other Cattle;Default;N2O;Cool Temperate;Moist;0;0,003333333;0,0075;0,02;0,004;0;0,0006;;0,002;0,002;0,001;0,04;0,0065;0,0075
Other Cattle;Default;N2O;Cool Temperate;Dry;0;0,003333333;0,0075;0,02;0,002;0;0,0006;;0,002;0,002;0,001;0,04;0,0065;0,0075
Other Cattle;Default;N2O;Boreal;Moist;0;0,003333333;0,0075;0,02;0,004;0;0,0006;;0,002;0,002;0,001;0,04;0,0065;0,0075
Other Cattle;Default;N2O;Boreal;Dry;0;0,003333333;0,0075;0,02;0,002;0;0,0006;;0,002;0,002;0,001;0,04;0,0065;0,0075
Other Cattle;Default;N2O;Warm Temperate;Moist;0;0,003333333;0,0075;0,02;0,004;0;0,0006;;0,002;0,002;0,001;0,04;0,0065;0,0075
Other Cattle;Default;N2O;Warm Temperate;Dry;0;0,003333333;0,0075;0,02;0,002;0;0,0006;;0,002;0,002;0,001;0,04;0,0065;0,0075
Other Cattle;Default;N2O;Tropical;Montane;0;0,003333333;0,0075;0,02;0,002;0;0,0006;;0,002;0,002;0,001;0,04;0,0065;0,0075
Other Cattle;Default;N2O;Tropical;Wet;0;0,003333333;0,0075;0,02;0,006;0;0,0006;;0,002;0,002;0,001;0,04;0,0065;0,0075
Other Cattle;Default;N2O;Tropical;Moist;0;0,003333333;0,0075;0,02;0,004;0;0,0006;;0,002;0,002;0,001;0,04;0,0065;0,0075
Other Cattle;Default;N2O;Tropical;Dry;0;0,003333333;0,0075;0,02;0,002;0;0,0006;;0,002;0,002;0,001;0,04;0,0065;0,0075
Goat;High-Productivity;N2O;Cool Temperate;Moist;0;0,003333333;0,01;0,02;0,003;0;0,0006;;0,002;0,002;0,001;0,04;0,0065;0,03
Goat;High-Productivity;N2O;Cool Temperate;Dry;0;0,003333333;0,01;0,02;0,003;0;0,0006;;0,002;0,002;0,001;0,04;0,0065;0,03
Goat;High-Productivity;N2O;Boreal;Moist;0;0,003333333;0,01;0,02;0,003;0;0,0006;;0,002;0,002;0,001;0,04;0,0065;0,03
Goat;High-Productivity;N2O;Boreal;Dry;0;0,003333333;0,01;0,02;0,003;0;0,0006;;0,002;0,002;0,001;0,04;0,0065;0,03
Goat;High-Productivity;N2O;Warm Temperate;Moist;0;0,003333333;0,01;0,02;0,003;0;0,0006;;0,002;0,002;0,001;0,04;0,0065;0,03
Goat;High-Productivity;N2O;Warm Temperate;Dry;0;0,003333333;0,01;0,02;0,003;0;0,0006;;0,002;0,002;0,001;0,04;0,0065;0,03
Goat;High-Productivity;N2O;Tropical;Montane;0;0,003333333;0,01;0,02;0,003;0;0,0006;;0,002;0,002;0,001;0,04;0,0065;0,03
Goat;High-Productivity;N2O;Tropical;Wet;0;0,003333333;0,01;0,02;0,003;0;0,0006;;0,002;0,002;0,001;0,04;0,0065;0,03
Goat;High-Productivity;N2O;Tropical;Moist;0;0,003333333;0,01;0,02;0,003;0;0,0006;;0,002;0,002;0,001;0,04;0,0065;0,03
Goat;High-Productivity;N2O;Tropical;Dry;0;0,003333333;0,01;0,02;0,003;0;0,0006;;0,002;0,002;0,001;0,04;0,0065;0,03
Goat;Low-Productivity;N2O;Cool Temperate;Moist;0;0,003333333;0,01;0,02;0,003;0;0,0006;;0,002;0,002;0,001;0,04;0,0065;0,03
Goat;Low-Productivity;N2O;Cool Temperate;Dry;0;0,003333333;0,01;0,02;0,003;0;0,0006;;0,002;0,002;0,001;0,04;0,0065;0,03
Goat;Low-Productivity;N2O;Boreal;Moist;0;0,003333333;0,01;0,02;0,003;0;0,0006;;0,002;0,002;0,001;0,04;0,0065;0,03
Goat;Low-Productivity;N2O;Boreal;Dry;0;0,003333333;0,01;0,02;0,003;0;0,0006;;0,002;0,002;0,001;0,04;0,0065;0,03
Goat;Low-Productivity;N2O;Warm Temperate;Moist;0;0,003333333;0,01;0,02;0,003;0;0,0006;;0,002;0,002;0,001;0,04;0,0065;0,03
Goat;Low-Productivity;N2O;Warm Temperate;Dry;0;0,003333333;0,01;0,02;0,003;0;0,0006;;0,002;0,002;0,001;0,04;0,0065;0,03
Goat;Low-Productivity;N2O;Tropical;Montane;0;0,003333333;0,01;0,02;0,003;0;0,0006;;0,002;0,002;0,001;0,04;0,0065;0,03
Goat;Low-Productivity;N2O;Tropical;Wet;0;0,003333333;0,01;0,02;0,003;0;0,0006;;0,002;0,002;0,001;0,04;0,0065;0,03
Goat;Low-Productivity;N2O;Tropical;Moist;0;0,003333333;0,01;0,02;0,003;0;0,0006;;0,002;0,002;0,001;0,04;0,0065;0,03
Goat;Low-Productivity;N2O;Tropical;Dry;0;0,003333333;0,01;0,02;0,003;0;0,0006;;0,002;0,002;0,001;0,04;0,0065;0,03
Goat;Default;N2O;Cool Temperate;Moist;0;0,003333333;0,01;0,02;0,003;0;0,0006;;0,002;0,002;0,001;0,04;0,0065;0,03
Goat;Default;N2O;Cool Temperate;Dry;0;0,003333333;0,01;0,02;0,003;0;0,0006;;0,002;0,002;0,001;0,04;0,0065;0,03
Goat;Default;N2O;Boreal;Moist;0;0,003333333;0,01;0,02;0,003;0;0,0006;;0,002;0,002;0,001;0,04;0,0065;0,03
Goat;Default;N2O;Boreal;Dry;0;0,003333333;0,01;0,02;0,003;0;0,0006;;0,002;0,002;0,001;0,04;0,0065;0,03
Goat;Default;N2O;Warm Temperate;Moist;0;0,003333333;0,01;0,02;0,003;0;0,0006;;0,002;0,002;0,001;0,04;0,0065;0,03
Goat;Default;N2O;Warm Temperate;Dry;0;0,003333333;0,01;0,02;0,003;0;0,0006;;0,002;0,002;0,001;0,04;0,0065;0,03
Goat;Default;N2O;Tropical;Montane;0;0,003333333;0,01;0,02;0,003;0;0,0006;;0,002;0,002;0,001;0,04;0,0065;0,03
Goat;Default;N2O;Tropical;Wet;0;0,003333333;0,01;0,02;0,003;0;0,0006;;0,002;0,002;0,001;0,04;0,0065;0,03
Goat;Default;N2O;Tropical;Moist;0;0,003333333;0,01;0,02;0,003;0;0,0006;;0,002;0,002;0,001;0,04;0,0065;0,03
Goat;Default;N2O;Tropical;Dry;0;0,003333333;0,01;0,02;0,003;0;0,0006;;0,002;0,002;0,001;0,04;0,0065;0,03
Camels;High-Productivity;N2O;Cool Temperate;Moist;0;0,003333333;0,01;0,02;0,003;0;0,0006;;0,002;0,002;0,001;0,04;0,0065;0,03
Camels;High-Productivity;N2O;Cool Temperate;Dry;0;0,003333333;0,01;0,02;0,003;0;0,0006;;0,002;0,002;0,001;0,04;0,0065;0,03
Camels;High-Productivity;N2O;Boreal;Moist;0;0,003333333;0,01;0,02;0,003;0;0,0006;;0,002;0,002;0,001;0,04;0,0065;0,03
Camels;High-Productivity;N2O;Boreal;Dry;0;0,003333333;0,01;0,02;0,003;0;0,0006;;0,002;0,002;0,001;0,04;0,0065;0,03
Camels;High-Productivity;N2O;Warm Temperate;Moist;0;0,003333333;0,01;0,02;0,003;0;0,0006;;0,002;0,002;0,001;0,04;0,0065;0,03
Camels;High-Productivity;N2O;Warm Temperate;Dry;0;0,003333333;0,01;0,02;0,003;0;0,0006;;0,002;0,002;0,001;0,04;0,0065;0,03
Camels;High-Productivity;N2O;Tropical;Montane;0;0,003333333;0,01;0,02;0,003;0;0,0006;;0,002;0,002;0,001;0,04;0,0065;0,03
Camels;High-Productivity;N2O;Tropical;Wet;0;0,003333333;0,01;0,02;0,003;0;0,0006;;0,002;0,002;0,001;0,04;0,0065;0,03
Camels;High-Productivity;N2O;Tropical;Moist;0;0,003333333;0,01;0,02;0,003;0;0,0006;;0,002;0,002;0,001;0,04;0,0065;0,03
Camels;High-Productivity;N2O;Tropical;Dry;0;0,003333333;0,01;0,02;0,003;0;0,0006;;0,002;0,002;0,001;0,04;0,0065;0,03
Camels;Low-Productivity;N2O;Cool Temperate;Moist;0;0,003333333;0,01;0,02;0,003;0;0,0006;;0,002;0,002;0,001;0,04;0,0065;0,03
Camels;Low-Productivity;N2O;Cool Temperate;Dry;0;0,003333333;0,01;0,02;0,003;0;0,0006;;0,002;0,002;0,001;0,04;0,0065;0,03
Camels;Low-Productivity;N2O;Boreal;Moist;0;0,003333333;0,01;0,02;0,003;0;0,0006;;0,002;0,002;0,001;0,04;0,0065;0,03
Camels;Low-Productivity;N2O;Boreal;Dry;0;0,003333333;0,01;0,02;0,003;0;0,0006;;0,002;0,002;0,001;0,04;0,0065;0,03
Camels;Low-Productivity;N2O;Warm Temperate;Moist;0;0,003333333;0,01;0,02;0,003;0;0,0006;;0,002;0,002;0,001;0,04;0,0065;0,03
Camels;Low-Productivity;N2O;Warm Temperate;Dry;0;0,003333333;0,01;0,02;0,003;0;0,0006;;0,002;0,002;0,001;0,04;0,0065;0,03
Camels;Low-Productivity;N2O;Tropical;Montane;0;0,003333333;0,01;0,02;0,003;0;0,0006;;0,002;0,002;0,001;0,04;0,0065;0,03
Camels;Low-Productivity;N2O;Tropical;Wet;0;0,003333333;0,01;0,02;0,003;0;0,0006;;0,002;0,002;0,001;0,04;0,0065;0,03
Camels;Low-Productivity;N2O;Tropical;Moist;0;0,003333333;0,01;0,02;0,003;0;0,0006;;0,002;0,002;0,001;0,04;0,0065;0,03
Camels;Low-Productivity;N2O;Tropical;Dry;0;0,003333333;0,01;0,02;0,003;0;0,0006;;0,002;0,002;0,001;0,04;0,0065;0,03
Camels;Default;N2O;Cool Temperate;Moist;0;0,003333333;0,01;0,02;0,003;0;0,0006;;0,002;0,002;0,001;0,04;0,0065;0,03
Camels;Default;N2O;Cool Temperate;Dry;0;0,003333333;0,01;0,02;0,003;0;0,0006;;0,002;0,002;0,001;0,04;0,0065;0,03
Camels;Default;N2O;Boreal;Moist;0;0,003333333;0,01;0,02;0,003;0;0,0006;;0,002;0,002;0,001;0,04;0,0065;0,03
Camels;Default;N2O;Boreal;Dry;0;0,003333333;0,01;0,02;0,003;0;0,0006;;0,002;0,002;0,001;0,04;0,0065;0,03
Camels;Default;N2O;Warm Temperate;Moist;0;0,003333333;0,01;0,02;0,003;0;0,0006;;0,002;0,002;0,001;0,04;0,0065;0,03
Camels;Default;N2O;Warm Temperate;Dry;0;0,003333333;0,01;0,02;0,003;0;0,0006;;0,002;0,002;0,001;0,04;0,0065;0,03
Camels;Default;N2O;Tropical;Montane;0;0,003333333;0,01;0,02;0,003;0;0,0006;;0,002;0,002;0,001;0,04;0,0065;0,03
Camels;Default;N2O;Tropical;Wet;0;0,003333333;0,01;0,02;0,003;0;0,0006;;0,002;0,002;0,001;0,04;0,0065;0,03
Camels;Default;N2O;Tropical;Moist;0;0,003333333;0,01;0,02;0,003;0;0,0006;;0,002;0,002;0,001;0,04;0,0065;0,03
Camels;Default;N2O;Tropical;Dry;0;0,003333333;0,01;0,02;0,003;0;0,0006;;0,002;0,002;0,001;0,04;0,0065;0,03
Horses;High-Productivity;N2O;Cool Temperate;Moist;0;0,003333333;0,01;0,02;0,003;0;0,0006;;0,002;0,002;0,001;0,04;0,0065;0,03
Horses;High-Productivity;N2O;Cool Temperate;Dry;0;0,003333333;0,01;0,02;0,003;0;0,0006;;0,002;0,002;0,001;0,04;0,0065;0,03
Horses;High-Productivity;N2O;Boreal;Moist;0;0,003333333;0,01;0,02;0,003;0;0,0006;;0,002;0,002;0,001;0,04;0,0065;0,03
Horses;High-Productivity;N2O;Boreal;Dry;0;0,003333333;0,01;0,02;0,003;0;0,0006;;0,002;0,002;0,001;0,04;0,0065;0,03
Horses;High-Productivity;N2O;Warm Temperate;Moist;0;0,003333333;0,01;0,02;0,003;0;0,0006;;0,002;0,002;0,001;0,04;0,0065;0,03
Horses;High-Productivity;N2O;Warm Temperate;Dry;0;0,003333333;0,01;0,02;0,003;0;0,0006;;0,002;0,002;0,001;0,04;0,0065;0,03
Horses;High-Productivity;N2O;Tropical;Montane;0;0,003333333;0,01;0,02;0,003;0;0,0006;;0,002;0,002;0,001;0,04;0,0065;0,03
Horses;High-Productivity;N2O;Tropical;Wet;0;0,003333333;0,01;0,02;0,003;0;0,0006;;0,002;0,002;0,001;0,04;0,0065;0,03
Horses;High-Productivity;N2O;Tropical;Moist;0;0,003333333;0,01;0,02;0,003;0;0,0006;;0,002;0,002;0,001;0,04;0,0065;0,03
Horses;High-Productivity;N2O;Tropical;Dry;0;0,003333333;0,01;0,02;0,003;0;0,0006;;0,002;0,002;0,001;0,04;0,0065;0,03
Horses;Low-Productivity;N2O;Cool Temperate;Moist;0;0,003333333;0,01;0,02;0,003;0;0,0006;;0,002;0,002;0,001;0,04;0,0065;0,03
Horses;Low-Productivity;N2O;Cool Temperate;Dry;0;0,003333333;0,01;0,02;0,003;0;0,0006;;0,002;0,002;0,001;0,04;0,0065;0,03
Horses;Low-Productivity;N2O;Boreal;Moist;0;0,003333333;0,01;0,02;0,003;0;0,0006;;0,002;0,002;0,001;0,04;0,0065;0,03
Horses;Low-Productivity;N2O;Boreal;Dry;0;0,003333333;0,01;0,02;0,003;0;0,0006;;0,002;0,002;0,001;0,04;0,0065;0,03
Horses;Low-Productivity;N2O;Warm Temperate;Moist;0;0,003333333;0,01;0,02;0,003;0;0,0006;;0,002;0,002;0,001;0,04;0,0065;0,03
Horses;Low-Productivity;N2O;Warm Temperate;Dry;0;0,003333333;0,01;0,02;0,003;0;0,0006;;0,002;0,002;0,001;0,04;0,0065;0,03
Horses;Low-Productivity;N2O;Tropical;Montane;0;0,003333333;0,01;0,02;0,003;0;0,0006;;0,002;0,002;0,001;0,04;0,0065;0,03
Horses;Low-Productivity;N2O;Tropical;Wet;0;0,003333333;0,01;0,02;0,003;0;0,0006;;0,002;0,002;0,001;0,04;0,0065;0,03
Horses;Low-Productivity;N2O;Tropical;Moist;0;0,003333333;0,01;0,02;0,003;0;0,0006;;0,002;0,002;0,001;0,04;0,0065;0,03
Horses;Low-Productivity;N2O;Tropical;Dry;0;0,003333333;0,01;0,02;0,003;0;0,0006;;0,002;0,002;0,001;0,04;0,0065;0,03
Horses;Default;N2O;Cool Temperate;Moist;0;0,003333333;0,01;0,02;0,003;0;0,0006;;0,002;0,002;0,001;0,04;0,0065;0,03
Horses;Default;N2O;Cool Temperate;Dry;0;0,003333333;0,01;0,02;0,003;0;0,0006;;0,002;0,002;0,001;0,04;0,0065;0,03
Horses;Default;N2O;Boreal;Moist;0;0,003333333;0,01;0,02;0,003;0;0,0006;;0,002;0,002;0,001;0,04;0,0065;0,03
Horses;Default;N2O;Boreal;Dry;0;0,003333333;0,01;0,02;0,003;0;0,0006;;0,002;0,002;0,001;0,04;0,0065;0,03
Horses;Default;N2O;Warm Temperate;Moist;0;0,003333333;0,01;0,02;0,003;0;0,0006;;0,002;0,002;0,001;0,04;0,0065;0,03
Horses;Default;N2O;Warm Temperate;Dry;0;0,003333333;0,01;0,02;0,003;0;0,0006;;0,002;0,002;0,001;0,04;0,0065;0,03
Horses;Default;N2O;Tropical;Montane;0;0,003333333;0,01;0,02;0,003;0;0,0006;;0,002;0,002;0,001;0,04;0,0065;0,03
Horses;Default;N2O;Tropical;Wet;0;0,003333333;0,01;0,02;0,003;0;0,0006;;0,002;0,002;0,001;0,04;0,0065;0,03
Horses;Default;N2O;Tropical;Moist;0;0,003333333;0,01;0,02;0,003;0;0,0006;;0,002;0,002;0,001;0,04;0,0065;0,03
Horses;Default;N2O;Tropical;Dry;0;0,003333333;0,01;0,02;0,003;0;0,0006;;0,002;0,002;0,001;0,04;0,0065;0,03
Mules And Asses;High-Productivity;N2O;Cool Temperate;Moist;0;0,003333333;0,01;0,02;0,003;0;0,0006;;0,002;0,002;0,001;0,04;0,0065;0,03
Mules And Asses;High-Productivity;N2O;Cool Temperate;Dry;0;0,003333333;0,01;0,02;0,003;0;0,0006;;0,002;0,002;0,001;0,04;0,0065;0,03
Mules And Asses;High-Productivity;N2O;Boreal;Moist;0;0,003333333;0,01;0,02;0,003;0;0,0006;;0,002;0,002;0,001;0,04;0,0065;0,03
Mules And Asses;High-Productivity;N2O;Boreal;Dry;0;0,003333333;0,01;0,02;0,003;0;0,0006;;0,002;0,002;0,001;0,04;0,0065;0,03
Mules And Asses;High-Productivity;N2O;Warm Temperate;Moist;0;0,003333333;0,01;0,02;0,003;0;0,0006;;0,002;0,002;0,001;0,04;0,0065;0,03
Mules And Asses;High-Productivity;N2O;Warm Temperate;Dry;0;0,003333333;0,01;0,02;0,003;0;0,0006;;0,002;0,002;0,001;0,04;0,0065;0,03
Mules And Asses;High-Productivity;N2O;Tropical;Montane;0;0,003333333;0,01;0,02;0,003;0;0,0006;;0,002;0,002;0,001;0,04;0,0065;0,03
Mules And Asses;High-Productivity;N2O;Tropical;Wet;0;0,003333333;0,01;0,02;0,003;0;0,0006;;0,002;0,002;0,001;0,04;0,0065;0,03
Mules And Asses;High-Productivity;N2O;Tropical;Moist;0;0,003333333;0,01;0,02;0,003;0;0,0006;;0,002;0,002;0,001;0,04;0,0065;0,03
Mules And Asses;High-Productivity;N2O;Tropical;Dry;0;0,003333333;0,01;0,02;0,003;0;0,0006;;0,002;0,002;0,001;0,04;0,0065;0,03
Mules And Asses;Low-Productivity;N2O;Cool Temperate;Moist;0;0,003333333;0,01;0,02;0,003;0;0,0006;;0,002;0,002;0,001;0,04;0,0065;0,03
Mules And Asses;Low-Productivity;N2O;Cool Temperate;Dry;0;0,003333333;0,01;0,02;0,003;0;0,0006;;0,002;0,002;0,001;0,04;0,0065;0,03
Mules And Asses;Low-Productivity;N2O;Boreal;Moist;0;0,003333333;0,01;0,02;0,003;0;0,0006;;0,002;0,002;0,001;0,04;0,0065;0,03
Mules And Asses;Low-Productivity;N2O;Boreal;Dry;0;0,003333333;0,01;0,02;0,003;0;0,0006;;0,002;0,002;0,001;0,04;0,0065;0,03
Mules And Asses;Low-Productivity;N2O;Warm Temperate;Moist;0;0,003333333;0,01;0,02;0,003;0;0,0006;;0,002;0,002;0,001;0,04;0,0065;0,03
Mules And Asses;Low-Productivity;N2O;Warm Temperate;Dry;0;0,003333333;0,01;0,02;0,003;0;0,0006;;0,002;0,002;0,001;0,04;0,0065;0,03
Mules And Asses;Low-Productivity;N2O;Tropical;Montane;0;0,003333333;0,01;0,02;0,003;0;0,0006;;0,002;0,002;0,001;0,04;0,0065;0,03
Mules And Asses;Low-Productivity;N2O;Tropical;Wet;0;0,003333333;0,01;0,02;0,003;0;0,0006;;0,002;0,002;0,001;0,04;0,0065;0,03
Mules And Asses;Low-Productivity;N2O;Tropical;Moist;0;0,003333333;0,01;0,02;0,003;0;0,0006;;0,002;0,002;0,001;0,04;0,0065;0,03
Mules And Asses;Low-Productivity;N2O;Tropical;Dry;0;0,003333333;0,01;0,02;0,003;0;0,0006;;0,002;0,002;0,001;0,04;0,0065;0,03
Mules And Asses;Default;N2O;Cool Temperate;Moist;0;0,003333333;0,01;0,02;0,003;0;0,0006;;0,002;0,002;0,001;0,04;0,0065;0,03
