Tidal marsh,Seagrass,Mangrove
Boreal,Dry,340,0,0
Boreal,Moist,340,0,0
Cool Temperate,Dry,340,0,0
Cool Temperate,Moist,340,0,0
Warm Temperate,Dry,340,0,471
Warm Temperate,Moist,340,0,471
Tropical,Dry,340,0,471
Tropical,Moist,340,0,471
Tropical,Wet,340,0,471
Tropical Montane,Dry,340,0,471
